exp,plate,genotype,rep,label,pixel,mm
6,B,gi2pif5,1,2016pifgi2exp3b_gi2pif5.avi:0634-0166-0111:317.00 s,100.622,
6,B,gi2pif5,1,2016pifgi2exp3b_gi2pif5.avi:0633-0166-0111:316.50 s,100.622,
6,B,gi2pif5,1,2016pifgi2exp3b_gi2pif5.avi:0632-0166-0111:316.00 s,100.622,
6,B,gi2pif5,1,2016pifgi2exp3b_gi2pif5.avi:0631-0166-0111:315.50 s,100.622,
6,B,gi2pif5,1,2016pifgi2exp3b_gi2pif5.avi:0630-0166-0111:315.00 s,100.622,
6,B,gi2pif5,1,2016pifgi2exp3b_gi2pif5.avi:0629-0166-0111:314.50 s,100.622,
6,B,gi2pif5,1,2016pifgi2exp3b_gi2pif5.avi:0628-0166-0111:314.00 s,100.622,
6,B,gi2pif5,1,2016pifgi2exp3b_gi2pif5.avi:0627-0166-0111:313.50 s,100.622,
6,B,gi2pif5,1,2016pifgi2exp3b_gi2pif5.avi:0626-0166-0111:313.00 s,100.622,
6,B,gi2pif5,1,2016pifgi2exp3b_gi2pif5.avi:0625-0166-0111:312.50 s,100.622,
6,B,gi2pif5,1,2016pifgi2exp3b_gi2pif5.avi:0624-0166-0111:312.00 s,100.622,
6,B,gi2pif5,1,2016pifgi2exp3b_gi2pif5.avi:0623-0166-0111:311.50 s,100.622,
6,B,gi2pif5,1,2016pifgi2exp3b_gi2pif5.avi:0622-0166-0111:311.00 s,100.622,
6,B,gi2pif5,1,2016pifgi2exp3b_gi2pif5.avi:0621-0166-0111:310.50 s,100.622,
6,B,gi2pif5,1,2016pifgi2exp3b_gi2pif5.avi:0620-0166-0111:310.00 s,100.622,
6,B,gi2pif5,1,2016pifgi2exp3b_gi2pif5.avi:0619-0166-0111:309.50 s,100.622,
6,B,gi2pif5,1,2016pifgi2exp3b_gi2pif5.avi:0618-0166-0111:309.00 s,100.622,
6,B,gi2pif5,1,2016pifgi2exp3b_gi2pif5.avi:0617-0166-0111:308.50 s,100.622,
6,B,gi2pif5,1,2016pifgi2exp3b_gi2pif5.avi:0616-0166-0111:308.00 s,100.622,
6,B,gi2pif5,1,2016pifgi2exp3b_gi2pif5.avi:0615-0166-0111:307.50 s,100.622,
6,B,gi2pif5,1,2016pifgi2exp3b_gi2pif5.avi:0614-0166-0111:307.00 s,100.622,
6,B,gi2pif5,1,2016pifgi2exp3b_gi2pif5.avi:0613-0166-0111:306.50 s,100.622,
6,B,gi2pif5,1,2016pifgi2exp3b_gi2pif5.avi:0612-0166-0111:306.00 s,100.622,
6,B,gi2pif5,1,2016pifgi2exp3b_gi2pif5.avi:0611-0166-0111:305.50 s,100.622,
6,B,gi2pif5,1,2016pifgi2exp3b_gi2pif5.avi:0610-0166-0111:305.00 s,100.622,
6,B,gi2pif5,1,2016pifgi2exp3b_gi2pif5.avi:0609-0166-0111:304.50 s,100.622,
6,B,gi2pif5,1,2016pifgi2exp3b_gi2pif5.avi:0608-0166-0111:304.00 s,100.622,
6,B,gi2pif5,1,2016pifgi2exp3b_gi2pif5.avi:0607-0167-0112:303.50 s,99.349,
6,B,gi2pif5,1,2016pifgi2exp3b_gi2pif5.avi:0606-0167-0112:303.00 s,99.349,
6,B,gi2pif5,1,2016pifgi2exp3b_gi2pif5.avi:0605-0167-0112:302.50 s,99.349,
6,B,gi2pif5,1,2016pifgi2exp3b_gi2pif5.avi:0604-0167-0112:302.00 s,99.349,
6,B,gi2pif5,1,2016pifgi2exp3b_gi2pif5.avi:0603-0167-0112:301.50 s,99.349,
6,B,gi2pif5,1,2016pifgi2exp3b_gi2pif5.avi:0602-0167-0112:301.00 s,99.349,
6,B,gi2pif5,1,2016pifgi2exp3b_gi2pif5.avi:0601-0167-0112:300.50 s,99.349,
6,B,gi2pif5,1,2016pifgi2exp3b_gi2pif5.avi:0600-0167-0112:300.00 s,99.349,
6,B,gi2pif5,1,2016pifgi2exp3b_gi2pif5.avi:0599-0167-0112:299.50 s,99.349,
6,B,gi2pif5,1,2016pifgi2exp3b_gi2pif5.avi:0598-0167-0112:299.00 s,99.349,
6,B,gi2pif5,1,2016pifgi2exp3b_gi2pif5.avi:0597-0167-0112:298.50 s,99.349,
6,B,gi2pif5,1,2016pifgi2exp3b_gi2pif5.avi:0596-0167-0112:298.00 s,99.349,
6,B,gi2pif5,1,2016pifgi2exp3b_gi2pif5.avi:0595-0167-0112:297.50 s,99.349,
6,B,gi2pif5,1,2016pifgi2exp3b_gi2pif5.avi:0594-0167-0112:297.00 s,99.349,
6,B,gi2pif5,1,2016pifgi2exp3b_gi2pif5.avi:0593-0167-0112:296.50 s,99.349,
6,B,gi2pif5,1,2016pifgi2exp3b_gi2pif5.avi:0592-0167-0112:296.00 s,99.349,
6,B,gi2pif5,1,2016pifgi2exp3b_gi2pif5.avi:0591-0167-0112:295.50 s,99.349,
6,B,gi2pif5,1,2016pifgi2exp3b_gi2pif5.avi:0590-0167-0112:295.00 s,99.349,
6,B,gi2pif5,1,2016pifgi2exp3b_gi2pif5.avi:0589-0167-0112:294.50 s,99.349,
6,B,gi2pif5,1,2016pifgi2exp3b_gi2pif5.avi:0588-0167-0112:294.00 s,99.349,
6,B,gi2pif5,1,2016pifgi2exp3b_gi2pif5.avi:0587-0167-0112:293.50 s,99.349,
6,B,gi2pif5,1,2016pifgi2exp3b_gi2pif5.avi:0586-0167-0112:293.00 s,99.349,
6,B,gi2pif5,1,2016pifgi2exp3b_gi2pif5.avi:0585-0167-0112:292.50 s,99.349,
6,B,gi2pif5,1,2016pifgi2exp3b_gi2pif5.avi:0584-0167-0112:292.00 s,99.349,
6,B,gi2pif5,1,2016pifgi2exp3b_gi2pif5.avi:0583-0167-0112:291.50 s,99.349,
6,B,gi2pif5,1,2016pifgi2exp3b_gi2pif5.avi:0582-0167-0112:291.00 s,99.349,
6,B,gi2pif5,1,2016pifgi2exp3b_gi2pif5.avi:0581-0167-0112:290.50 s,99.349,
6,B,gi2pif5,1,2016pifgi2exp3b_gi2pif5.avi:0580-0167-0112:290.00 s,99.349,
6,B,gi2pif5,1,2016pifgi2exp3b_gi2pif5.avi:0579-0167-0112:289.50 s,99.349,
6,B,gi2pif5,1,2016pifgi2exp3b_gi2pif5.avi:0578-0167-0112:289.00 s,99.349,
6,B,gi2pif5,1,2016pifgi2exp3b_gi2pif5.avi:0577-0167-0112:288.50 s,99.349,
6,B,gi2pif5,1,2016pifgi2exp3b_gi2pif5.avi:0576-0167-0112:288.00 s,99.349,
6,B,gi2pif5,1,2016pifgi2exp3b_gi2pif5.avi:0575-0167-0112:287.50 s,99.349,
6,B,gi2pif5,1,2016pifgi2exp3b_gi2pif5.avi:0574-0167-0112:287.00 s,99.349,
6,B,gi2pif5,1,2016pifgi2exp3b_gi2pif5.avi:0573-0167-0112:286.50 s,99.349,
6,B,gi2pif5,1,2016pifgi2exp3b_gi2pif5.avi:0572-0167-0112:286.00 s,99.349,
6,B,gi2pif5,1,2016pifgi2exp3b_gi2pif5.avi:0571-0167-0112:285.50 s,99.349,
6,B,gi2pif5,1,2016pifgi2exp3b_gi2pif5.avi:0570-0167-0112:285.00 s,99.349,
6,B,gi2pif5,1,2016pifgi2exp3b_gi2pif5.avi:0569-0167-0112:284.50 s,99.349,
6,B,gi2pif5,1,2016pifgi2exp3b_gi2pif5.avi:0568-0168-0112:284.00 s,97.46,
6,B,gi2pif5,1,2016pifgi2exp3b_gi2pif5.avi:0567-0168-0112:283.50 s,97.46,
6,B,gi2pif5,1,2016pifgi2exp3b_gi2pif5.avi:0566-0168-0112:283.00 s,97.46,
6,B,gi2pif5,1,2016pifgi2exp3b_gi2pif5.avi:0565-0168-0112:282.50 s,97.46,
6,B,gi2pif5,1,2016pifgi2exp3b_gi2pif5.avi:0564-0168-0112:282.00 s,97.46,
6,B,gi2pif5,1,2016pifgi2exp3b_gi2pif5.avi:0563-0168-0112:281.50 s,97.46,
6,B,gi2pif5,1,2016pifgi2exp3b_gi2pif5.avi:0562-0168-0112:281.00 s,97.46,
6,B,gi2pif5,1,2016pifgi2exp3b_gi2pif5.avi:0561-0168-0112:280.50 s,97.138,
6,B,gi2pif5,1,2016pifgi2exp3b_gi2pif5.avi:0560-0168-0112:280.00 s,97.138,
6,B,gi2pif5,1,2016pifgi2exp3b_gi2pif5.avi:0559-0168-0112:279.50 s,97.138,
6,B,gi2pif5,1,2016pifgi2exp3b_gi2pif5.avi:0558-0168-0112:279.00 s,97.138,
6,B,gi2pif5,1,2016pifgi2exp3b_gi2pif5.avi:0557-0168-0112:278.50 s,97.138,
6,B,gi2pif5,1,2016pifgi2exp3b_gi2pif5.avi:0556-0168-0112:278.00 s,97.138,
6,B,gi2pif5,1,2016pifgi2exp3b_gi2pif5.avi:0555-0168-0112:277.50 s,97.138,
6,B,gi2pif5,1,2016pifgi2exp3b_gi2pif5.avi:0554-0168-0112:277.00 s,97.138,
6,B,gi2pif5,1,2016pifgi2exp3b_gi2pif5.avi:0553-0168-0112-1:276.50 s,97.366,
6,B,gi2pif5,1,2016pifgi2exp3b_gi2pif5.avi:0552-0168-0112:276.00 s,97.366,
6,B,gi2pif5,1,2016pifgi2exp3b_gi2pif5.avi:0551-0168-0112:275.50 s,97.366,
6,B,gi2pif5,1,2016pifgi2exp3b_gi2pif5.avi:0550-0168-0112:275.00 s,97.366,
6,B,gi2pif5,1,2016pifgi2exp3b_gi2pif5.avi:0549-0168-0112:274.50 s,97.366,
6,B,gi2pif5,1,2016pifgi2exp3b_gi2pif5.avi:0548-0168-0112:274.00 s,97.366,
6,B,gi2pif5,1,2016pifgi2exp3b_gi2pif5.avi:0547-0168-0112:273.50 s,97.366,
6,B,gi2pif5,1,2016pifgi2exp3b_gi2pif5.avi:0546-0169-0112:273.00 s,95.147,
6,B,gi2pif5,1,2016pifgi2exp3b_gi2pif5.avi:0545-0169-0112:272.50 s,95.147,
6,B,gi2pif5,1,2016pifgi2exp3b_gi2pif5.avi:0544-0169-0112:272.00 s,95.147,
6,B,gi2pif5,1,2016pifgi2exp3b_gi2pif5.avi:0543-0169-0112:271.50 s,95.147,
6,B,gi2pif5,1,2016pifgi2exp3b_gi2pif5.avi:0542-0169-0112:271.00 s,95.147,
6,B,gi2pif5,1,2016pifgi2exp3b_gi2pif5.avi:0541-0169-0112:270.50 s,95.147,
6,B,gi2pif5,1,2016pifgi2exp3b_gi2pif5.avi:0540-0169-0112:270.00 s,95.147,
6,B,gi2pif5,1,2016pifgi2exp3b_gi2pif5.avi:0539-0169-0112:269.50 s,95.147,
6,B,gi2pif5,1,2016pifgi2exp3b_gi2pif5.avi:0538-0169-0112:269.00 s,95.147,
6,B,gi2pif5,1,2016pifgi2exp3b_gi2pif5.avi:0537-0169-0112:268.50 s,95.147,
6,B,gi2pif5,1,2016pifgi2exp3b_gi2pif5.avi:0536-0169-0112:268.00 s,95.147,
6,B,gi2pif5,1,2016pifgi2exp3b_gi2pif5.avi:0535-0169-0112:267.50 s,95.147,
6,B,gi2pif5,1,2016pifgi2exp3b_gi2pif5.avi:0534-0169-0112:267.00 s,95.147,
6,B,gi2pif5,1,2016pifgi2exp3b_gi2pif5.avi:0533-0169-0112:266.50 s,95.147,
6,B,gi2pif5,1,2016pifgi2exp3b_gi2pif5.avi:0532-0169-0112:266.00 s,95.147,
6,B,gi2pif5,1,2016pifgi2exp3b_gi2pif5.avi:0531-0169-0112:265.50 s,95.147,
6,B,gi2pif5,1,2016pifgi2exp3b_gi2pif5.avi:0530-0169-0112:265.00 s,95.147,
6,B,gi2pif5,1,2016pifgi2exp3b_gi2pif5.avi:0529-0169-0112:264.50 s,95.147,
6,B,gi2pif5,1,2016pifgi2exp3b_gi2pif5.avi:0528-0169-0112:264.00 s,95.147,
6,B,gi2pif5,1,2016pifgi2exp3b_gi2pif5.avi:0527-0169-0112:263.50 s,95.147,
6,B,gi2pif5,1,2016pifgi2exp3b_gi2pif5.avi:0526-0169-0112:263.00 s,95.147,
6,B,gi2pif5,1,2016pifgi2exp3b_gi2pif5.avi:0525-0169-0112:262.50 s,95.147,
6,B,gi2pif5,1,2016pifgi2exp3b_gi2pif5.avi:0524-0169-0112:262.00 s,95.147,
6,B,gi2pif5,1,2016pifgi2exp3b_gi2pif5.avi:0523-0169-0112:261.50 s,95.147,
6,B,gi2pif5,1,2016pifgi2exp3b_gi2pif5.avi:0522-0169-0112:261.00 s,95.147,
6,B,gi2pif5,1,2016pifgi2exp3b_gi2pif5.avi:0521-0169-0112:260.50 s,95.147,
6,B,gi2pif5,1,2016pifgi2exp3b_gi2pif5.avi:0520-0169-0112:260.00 s,95.147,
6,B,gi2pif5,1,2016pifgi2exp3b_gi2pif5.avi:0519-0169-0112:259.50 s,95.147,
6,B,gi2pif5,1,2016pifgi2exp3b_gi2pif5.avi:0518-0169-0112:259.00 s,95.147,
6,B,gi2pif5,1,2016pifgi2exp3b_gi2pif5.avi:0517-0169-0112:258.50 s,95.147,
6,B,gi2pif5,1,2016pifgi2exp3b_gi2pif5.avi:0516-0169-0112:258.00 s,95.147,
6,B,gi2pif5,1,2016pifgi2exp3b_gi2pif5.avi:0515-0169-0112:257.50 s,95.147,
6,B,gi2pif5,1,2016pifgi2exp3b_gi2pif5.avi:0514-0169-0112:257.00 s,95.147,
6,B,gi2pif5,1,2016pifgi2exp3b_gi2pif5.avi:0513-0169-0112:256.50 s,95.147,
6,B,gi2pif5,1,2016pifgi2exp3b_gi2pif5.avi:0512-0169-0112:256.00 s,95.147,
6,B,gi2pif5,1,2016pifgi2exp3b_gi2pif5.avi:0511-0169-0112:255.50 s,95.147,
6,B,gi2pif5,1,2016pifgi2exp3b_gi2pif5.avi:0510-0169-0112:255.00 s,95.147,
6,B,gi2pif5,1,2016pifgi2exp3b_gi2pif5.avi:0509-0169-0112:254.50 s,95.147,
6,B,gi2pif5,1,2016pifgi2exp3b_gi2pif5.avi:0508-0169-0112:254.00 s,95.147,
6,B,gi2pif5,1,2016pifgi2exp3b_gi2pif5.avi:0507-0169-0112:253.50 s,95.147,
6,B,gi2pif5,1,2016pifgi2exp3b_gi2pif5.avi:0506-0169-0112:253.00 s,95.147,
6,B,gi2pif5,1,2016pifgi2exp3b_gi2pif5.avi:0505-0169-0112:252.50 s,95.147,
6,B,gi2pif5,1,2016pifgi2exp3b_gi2pif5.avi:0504-0169-0112:252.00 s,95.147,
6,B,gi2pif5,1,2016pifgi2exp3b_gi2pif5.avi:0503-0169-0112:251.50 s,95.147,
6,B,gi2pif5,1,2016pifgi2exp3b_gi2pif5.avi:0502-0169-0112:251.00 s,95.147,
6,B,gi2pif5,1,2016pifgi2exp3b_gi2pif5.avi:0501-0169-0112:250.50 s,95.147,
6,B,gi2pif5,1,2016pifgi2exp3b_gi2pif5.avi:0500-0169-0112:250.00 s,95.147,
6,B,gi2pif5,1,2016pifgi2exp3b_gi2pif5.avi:0499-0169-0112:249.50 s,95.147,
6,B,gi2pif5,1,2016pifgi2exp3b_gi2pif5.avi:0498-0169-0112:249.00 s,95.147,
6,B,gi2pif5,1,2016pifgi2exp3b_gi2pif5.avi:0497-0169-0112:248.50 s,95.147,
6,B,gi2pif5,1,2016pifgi2exp3b_gi2pif5.avi:0496-0169-0112:248.00 s,94.205,
6,B,gi2pif5,1,2016pifgi2exp3b_gi2pif5.avi:0495-0169-0112:247.50 s,94.205,
6,B,gi2pif5,1,2016pifgi2exp3b_gi2pif5.avi:0494-0169-0112:247.00 s,94.205,
6,B,gi2pif5,1,2016pifgi2exp3b_gi2pif5.avi:0493-0169-0112:246.50 s,94.205,
6,B,gi2pif5,1,2016pifgi2exp3b_gi2pif5.avi:0492-0169-0112:246.00 s,94.205,
6,B,gi2pif5,1,2016pifgi2exp3b_gi2pif5.avi:0491-0169-0112:245.50 s,94.205,
6,B,gi2pif5,1,2016pifgi2exp3b_gi2pif5.avi:0490-0169-0112:245.00 s,94.205,
6,B,gi2pif5,1,2016pifgi2exp3b_gi2pif5.avi:0489-0169-0112:244.50 s,94.205,
6,B,gi2pif5,1,2016pifgi2exp3b_gi2pif5.avi:0488-0169-0112:244.00 s,94.205,
6,B,gi2pif5,1,2016pifgi2exp3b_gi2pif5.avi:0487-0169-0112:243.50 s,94.205,
6,B,gi2pif5,1,2016pifgi2exp3b_gi2pif5.avi:0486-0169-0112:243.00 s,94.205,
6,B,gi2pif5,1,2016pifgi2exp3b_gi2pif5.avi:0485-0169-0112:242.50 s,94.205,
6,B,gi2pif5,1,2016pifgi2exp3b_gi2pif5.avi:0484-0169-0112:242.00 s,94.205,
6,B,gi2pif5,1,2016pifgi2exp3b_gi2pif5.avi:0483-0169-0112:241.50 s,94.205,
6,B,gi2pif5,1,2016pifgi2exp3b_gi2pif5.avi:0482-0169-0112:241.00 s,94.205,
6,B,gi2pif5,1,2016pifgi2exp3b_gi2pif5.avi:0481-0169-0112:240.50 s,94.205,
6,B,gi2pif5,1,2016pifgi2exp3b_gi2pif5.avi:0480-0169-0112:240.00 s,94.205,
6,B,gi2pif5,1,2016pifgi2exp3b_gi2pif5.avi:0479-0169-0112:239.50 s,94.205,
6,B,gi2pif5,1,2016pifgi2exp3b_gi2pif5.avi:0478-0169-0112:239.00 s,94.205,
6,B,gi2pif5,1,2016pifgi2exp3b_gi2pif5.avi:0477-0169-0112:238.50 s,94.205,
6,B,gi2pif5,1,2016pifgi2exp3b_gi2pif5.avi:0476-0169-0112:238.00 s,94.205,
6,B,gi2pif5,1,2016pifgi2exp3b_gi2pif5.avi:0475-0169-0112:237.50 s,94.205,
6,B,gi2pif5,1,2016pifgi2exp3b_gi2pif5.avi:0474-0169-0112:237.00 s,94.205,
6,B,gi2pif5,1,2016pifgi2exp3b_gi2pif5.avi:0473-0169-0112:236.50 s,94.205,
6,B,gi2pif5,1,2016pifgi2exp3b_gi2pif5.avi:0472-0169-0112:236.00 s,94.205,
6,B,gi2pif5,1,2016pifgi2exp3b_gi2pif5.avi:0471-0169-0112:235.50 s,94.205,
6,B,gi2pif5,1,2016pifgi2exp3b_gi2pif5.avi:0470-0169-0112:235.00 s,94.205,
6,B,gi2pif5,1,2016pifgi2exp3b_gi2pif5.avi:0469-0170-0112:234.50 s,92.931,
6,B,gi2pif5,1,2016pifgi2exp3b_gi2pif5.avi:0468-0170-0112:234.00 s,92.931,
6,B,gi2pif5,1,2016pifgi2exp3b_gi2pif5.avi:0467-0170-0112:233.50 s,92.931,
6,B,gi2pif5,1,2016pifgi2exp3b_gi2pif5.avi:0466-0170-0112:233.00 s,92.931,
6,B,gi2pif5,1,2016pifgi2exp3b_gi2pif5.avi:0465-0170-0112:232.50 s,92.931,
6,B,gi2pif5,1,2016pifgi2exp3b_gi2pif5.avi:0464-0170-0112:232.00 s,92.931,
6,B,gi2pif5,1,2016pifgi2exp3b_gi2pif5.avi:0463-0170-0112:231.50 s,92.931,
6,B,gi2pif5,1,2016pifgi2exp3b_gi2pif5.avi:0462-0170-0112:231.00 s,92.931,
6,B,gi2pif5,1,2016pifgi2exp3b_gi2pif5.avi:0461-0170-0112:230.50 s,92.931,
6,B,gi2pif5,1,2016pifgi2exp3b_gi2pif5.avi:0460-0170-0112:230.00 s,92.931,
6,B,gi2pif5,1,2016pifgi2exp3b_gi2pif5.avi:0459-0170-0112:229.50 s,92.931,
6,B,gi2pif5,1,2016pifgi2exp3b_gi2pif5.avi:0458-0170-0112:229.00 s,92.931,
6,B,gi2pif5,1,2016pifgi2exp3b_gi2pif5.avi:0457-0170-0112:228.50 s,92.931,
6,B,gi2pif5,1,2016pifgi2exp3b_gi2pif5.avi:0456-0170-0112:228.00 s,92.931,
6,B,gi2pif5,1,2016pifgi2exp3b_gi2pif5.avi:0455-0170-0112:227.50 s,92.931,
6,B,gi2pif5,1,2016pifgi2exp3b_gi2pif5.avi:0454-0170-0112:227.00 s,92.931,
6,B,gi2pif5,1,2016pifgi2exp3b_gi2pif5.avi:0453-0170-0112:226.50 s,92.931,
6,B,gi2pif5,1,2016pifgi2exp3b_gi2pif5.avi:0452-0170-0112:226.00 s,92.931,
6,B,gi2pif5,1,2016pifgi2exp3b_gi2pif5.avi:0451-0170-0112:225.50 s,92.931,
6,B,gi2pif5,1,2016pifgi2exp3b_gi2pif5.avi:0450-0170-0112:225.00 s,92.931,
6,B,gi2pif5,1,2016pifgi2exp3b_gi2pif5.avi:0449-0170-0112:224.50 s,92.931,
6,B,gi2pif5,1,2016pifgi2exp3b_gi2pif5.avi:0448-0170-0112:224.00 s,92.931,
6,B,gi2pif5,1,2016pifgi2exp3b_gi2pif5.avi:0447-0170-0112:223.50 s,92.931,
6,B,gi2pif5,1,2016pifgi2exp3b_gi2pif5.avi:0446-0170-0112:223.00 s,92.931,
6,B,gi2pif5,1,2016pifgi2exp3b_gi2pif5.avi:0445-0170-0112:222.50 s,92.931,
6,B,gi2pif5,1,2016pifgi2exp3b_gi2pif5.avi:0444-0170-0112:222.00 s,92.931,
6,B,gi2pif5,1,2016pifgi2exp3b_gi2pif5.avi:0443-0170-0112:221.50 s,92.931,
6,B,gi2pif5,1,2016pifgi2exp3b_gi2pif5.avi:0442-0170-0112:221.00 s,92.931,
6,B,gi2pif5,1,2016pifgi2exp3b_gi2pif5.avi:0441-0170-0112:220.50 s,92.931,
6,B,gi2pif5,1,2016pifgi2exp3b_gi2pif5.avi:0440-0170-0112:220.00 s,92.931,
6,B,gi2pif5,1,2016pifgi2exp3b_gi2pif5.avi:0439-0170-0112:219.50 s,92.931,
6,B,gi2pif5,1,2016pifgi2exp3b_gi2pif5.avi:0438-0170-0112:219.00 s,92.931,
6,B,gi2pif5,1,2016pifgi2exp3b_gi2pif5.avi:0437-0170-0112:218.50 s,92.931,
6,B,gi2pif5,1,2016pifgi2exp3b_gi2pif5.avi:0436-0170-0112:218.00 s,92.931,
6,B,gi2pif5,1,2016pifgi2exp3b_gi2pif5.avi:0435-0170-0112:217.50 s,92.931,
6,B,gi2pif5,1,2016pifgi2exp3b_gi2pif5.avi:0434-0170-0112:217.00 s,92.931,
6,B,gi2pif5,1,2016pifgi2exp3b_gi2pif5.avi:0433-0170-0112:216.50 s,92.931,
6,B,gi2pif5,1,2016pifgi2exp3b_gi2pif5.avi:0432-0170-0112:216.00 s,92.931,
6,B,gi2pif5,1,2016pifgi2exp3b_gi2pif5.avi:0431-0170-0112:215.50 s,92.931,
6,B,gi2pif5,1,2016pifgi2exp3b_gi2pif5.avi:0430-0170-0112:215.00 s,92.931,
6,B,gi2pif5,1,2016pifgi2exp3b_gi2pif5.avi:0429-0170-0112:214.50 s,92.931,
6,B,gi2pif5,1,2016pifgi2exp3b_gi2pif5.avi:0428-0170-0112:214.00 s,92.931,
6,B,gi2pif5,1,2016pifgi2exp3b_gi2pif5.avi:0427-0170-0112:213.50 s,92.931,
6,B,gi2pif5,1,2016pifgi2exp3b_gi2pif5.avi:0426-0170-0112:213.00 s,92.931,
6,B,gi2pif5,1,2016pifgi2exp3b_gi2pif5.avi:0425-0170-0112:212.50 s,92.931,
6,B,gi2pif5,1,2016pifgi2exp3b_gi2pif5.avi:0424-0170-0112-1:212.00 s,91.676,
6,B,gi2pif5,1,2016pifgi2exp3b_gi2pif5.avi:0423-0170-0112:211.50 s,91.676,
6,B,gi2pif5,1,2016pifgi2exp3b_gi2pif5.avi:0422-0170-0112:211.00 s,91.676,
6,B,gi2pif5,1,2016pifgi2exp3b_gi2pif5.avi:0421-0170-0112:210.50 s,91.676,
6,B,gi2pif5,1,2016pifgi2exp3b_gi2pif5.avi:0420-0170-0112:210.00 s,91.676,
6,B,gi2pif5,1,2016pifgi2exp3b_gi2pif5.avi:0419-0170-0112:209.50 s,91.676,
6,B,gi2pif5,1,2016pifgi2exp3b_gi2pif5.avi:0418-0170-0112:209.00 s,91.676,
6,B,gi2pif5,1,2016pifgi2exp3b_gi2pif5.avi:0417-0171-0112:208.50 s,90.442,
6,B,gi2pif5,1,2016pifgi2exp3b_gi2pif5.avi:0416-0171-0112:208.00 s,90.442,
6,B,gi2pif5,1,2016pifgi2exp3b_gi2pif5.avi:0415-0171-0112:207.50 s,90.442,
6,B,gi2pif5,1,2016pifgi2exp3b_gi2pif5.avi:0414-0171-0112:207.00 s,90.442,
6,B,gi2pif5,1,2016pifgi2exp3b_gi2pif5.avi:0413-0171-0112:206.50 s,90.442,
6,B,gi2pif5,1,2016pifgi2exp3b_gi2pif5.avi:0412-0171-0112:206.00 s,90.442,
6,B,gi2pif5,1,2016pifgi2exp3b_gi2pif5.avi:0411-0171-0112:205.50 s,90.442,
6,B,gi2pif5,1,2016pifgi2exp3b_gi2pif5.avi:0410-0171-0112:205.00 s,90.442,
6,B,gi2pif5,1,2016pifgi2exp3b_gi2pif5.avi:0409-0171-0112:204.50 s,90.442,
6,B,gi2pif5,1,2016pifgi2exp3b_gi2pif5.avi:0408-0171-0112:204.00 s,90.442,
6,B,gi2pif5,1,2016pifgi2exp3b_gi2pif5.avi:0407-0171-0112:203.50 s,90.442,
6,B,gi2pif5,1,2016pifgi2exp3b_gi2pif5.avi:0406-0171-0112:203.00 s,90.442,
6,B,gi2pif5,1,2016pifgi2exp3b_gi2pif5.avi:0405-0171-0112:202.50 s,90.442,
6,B,gi2pif5,1,2016pifgi2exp3b_gi2pif5.avi:0404-0171-0112:202.00 s,90.442,
6,B,gi2pif5,1,2016pifgi2exp3b_gi2pif5.avi:0403-0171-0112:201.50 s,90.442,
6,B,gi2pif5,1,2016pifgi2exp3b_gi2pif5.avi:0402-0171-0112:201.00 s,90.442,
6,B,gi2pif5,1,2016pifgi2exp3b_gi2pif5.avi:0401-0171-0112:200.50 s,90.442,
6,B,gi2pif5,1,2016pifgi2exp3b_gi2pif5.avi:0400-0171-0112:200.00 s,90.442,
6,B,gi2pif5,1,2016pifgi2exp3b_gi2pif5.avi:0399-0171-0112:199.50 s,90.442,
6,B,gi2pif5,1,2016pifgi2exp3b_gi2pif5.avi:0398-0171-0112:199.00 s,90.442,
6,B,gi2pif5,1,2016pifgi2exp3b_gi2pif5.avi:0397-0171-0112:198.50 s,90.442,
6,B,gi2pif5,1,2016pifgi2exp3b_gi2pif5.avi:0396-0171-0112:198.00 s,90.442,
6,B,gi2pif5,1,2016pifgi2exp3b_gi2pif5.avi:0395-0171-0112:197.50 s,90.442,
6,B,gi2pif5,1,2016pifgi2exp3b_gi2pif5.avi:0394-0171-0112:197.00 s,90.442,
6,B,gi2pif5,1,2016pifgi2exp3b_gi2pif5.avi:0393-0171-0112:196.50 s,90.442,
6,B,gi2pif5,1,2016pifgi2exp3b_gi2pif5.avi:0392-0171-0112:196.00 s,90.442,
6,B,gi2pif5,1,2016pifgi2exp3b_gi2pif5.avi:0391-0171-0112:195.50 s,90.442,
6,B,gi2pif5,1,2016pifgi2exp3b_gi2pif5.avi:0390-0171-0112:195.00 s,90.442,
6,B,gi2pif5,1,2016pifgi2exp3b_gi2pif5.avi:0389-0171-0112:194.50 s,90.442,
6,B,gi2pif5,1,2016pifgi2exp3b_gi2pif5.avi:0388-0171-0112:194.00 s,90.442,
6,B,gi2pif5,1,2016pifgi2exp3b_gi2pif5.avi:0387-0171-0112:193.50 s,90.442,
6,B,gi2pif5,1,2016pifgi2exp3b_gi2pif5.avi:0386-0171-0112:193.00 s,90.442,
6,B,gi2pif5,1,2016pifgi2exp3b_gi2pif5.avi:0385-0171-0112:192.50 s,90.442,
6,B,gi2pif5,1,2016pifgi2exp3b_gi2pif5.avi:0384-0171-0112:192.00 s,90.442,
6,B,gi2pif5,1,2016pifgi2exp3b_gi2pif5.avi:0383-0171-0112:191.50 s,90.442,
6,B,gi2pif5,1,2016pifgi2exp3b_gi2pif5.avi:0382-0171-0112:191.00 s,90.442,
6,B,gi2pif5,1,2016pifgi2exp3b_gi2pif5.avi:0381-0171-0112:190.50 s,90.442,
